ds,unique_id,y
2022-07-01,0209000A0AAABAB,1143879.0
2022-07-01,0601012S0BGAFAI,10812.0
2022-07-01,0302000C0BQABBZ,2615.0
2022-07-01,0401010ADAACZCZ,51625.0
2022-07-01,0205052AEAAACAC,14408.0
2022-07-01,0206020A0AAAAAA,1323954.0
2022-07-01,0601023X0AAAAAA,62353.0
2022-07-01,0302000C0BUAABX,1141.0
2022-07-01,0302000AABBACAC,371.0
2022-07-01,1404000H0AAAFAF,0.0
2022-08-01,0901020G0AAAGAG,750850.0
2022-08-01,0601023AGAAABAB,128700.0
2022-08-01,0407010F0AAAHAH,1288079.0
2022-08-01,0302000C0BRAABY,3640.0
2022-08-01,0913011V0BCAAAC,2253375.0
2022-08-01,0105010E0AAABAB,152860.0
2022-08-01,0604011L0BHABAX,33101.0
2022-08-01,0208020AAAAACAC,86343.0
2022-08-01,0208020Z0AAAAAA,252095.0
2022-08-01,21480000101,6949.0
2022-08-01,0208020Y0AAACAC,349091.0
2022-08-01,0209000C0AAAAAA,777408.0
2022-08-01,0704010U0AAAAAA,576806.0
2022-08-01,1404000H0AAANAN,0.0
2022-08-01,0204000H0AAAJAJ,656365.0
2022-08-01,0906040G0DGAADI,462372.0
2022-08-01,0302000AABBAAAA,4187.0
2022-08-01,0302000K0BDABAM,3561.0
2022-08-01,0208020AAAAABAB,51516.0
2022-08-01,0403010B0AAAGAG,1386557.0
2022-08-01,0601011A0BBABAB,13478.0
2022-08-01,0205051R0AAADAD,770287.0
2022-08-01,0407010H0AAAMAM,5378779.0
2022-08-01,0601023AKAAACAC,67882.0
2022-08-01,0601023ANAAAAAA,62087.0
2022-08-01,0212000B0AAABAB,2054227.0
2022-08-01,0301020Q0BBACAC,2521.0
2022-08-01,0601022B0AAABAB,2097028.0
2022-08-01,0304030C0BEABA3,1107.0
2022-08-01,0403030Q0AAABAB,636330.0
2022-08-01,0106040M0BCACAA,329392.0
2022-08-01,0301020Q0BCAAAD,95730.0
2022-08-01,0501130R0AAAGAG,82947.0
2022-08-01,0212000B0AAADAD,485759.0
2022-08-01,0109040N0BDABAQ,265488.0
2022-08-01,0302000Z0BBAAAA,2378.0
2022-08-01,0103050P0AAAAAA,3235130.0
2022-08-01,0103050L0AAABAB,568900.0
2022-08-01,0601023ANAAABAB,65945.0
2022-08-01,0103050L0AAAAAA,828958.0
2022-08-01,0103010H0AAAAAA,74350.0
2022-08-01,0601012V0BBAEAD,6672.0
2022-08-01,0601023AEAAAAAA,90789.0
2022-08-01,0205051R0AAABAB,586976.0
2022-08-01,0208020Y0AAABAB,94334.0
2022-08-01,0407010H0AABGBG,1584570.0
2022-08-01,0803042W0BBAAAA,562.0
2022-08-01,0302000K0BHAAAM,2024.0
2022-08-01,0208020Z0AAABAB,664783.0
2022-08-01,0301011R0BIAFAP,16462.0
2022-08-01,0206020A0AAABAB,773416.0
2022-08-01,0602010V0AABXBX,792192.0
2022-08-01,0601011A0BBADAC,9135.0
2022-08-01,0601023AWBBACAC,1375.0
2022-08-01,0601023AQBBABAB,3377.0
2022-08-01,0212000B0AAACAC,832824.0
2022-08-01,0403030D0AAAAAA,615375.0
2022-08-01,0403030Q0AAAAAA,726823.0
2022-08-01,0301040Y0BBAAAA,58890.0
2022-08-01,0602010V0AABZBZ,944898.0
2022-08-01,0704020AEAAABAB,84508.0
2022-08-01,0302000C0BQAABX,11178.0
2022-08-01,0602010V0AABWBW,784424.0
2022-08-01,0209000A0AAABAB,1175404.0
2022-08-01,0601012S0BGAFAI,11167.0
2022-08-01,0302000C0BQABBZ,2517.0
2022-08-01,0401010ADAACZCZ,49075.0
2022-08-01,0205052AEAAACAC,15428.0
2022-08-01,0206020A0AAAAAA,1351740.0
2022-08-01,0601023X0AAAAAA,65025.0
2022-08-01,0302000C0BUAABX,1410.0
2022-08-01,0302000AABBACAC,423.0
2022-08-01,1404000H0AAAFAF,0.0
2022-09-01,0901020G0AAAGAG,731379.0
2022-09-01,0601023AGAAABAB,137602.0
2022-09-01,0407010F0AAAHAH,1301391.0
2022-09-01,0302000C0BRAABY,3663.0
2022-09-01,0913011V0BCAAAC,2358375.0
2022-09-01,0105010E0AAABAB,153297.0
2022-09-01,0604011L0BHABAX,33758.0
2022-09-01,0208020AAAAACAC,93600.0
2022-09-01,0208020Z0AAAAAA,245428.0
2022-09-01,21480000101,6866.0
2022-09-01,0208020Y0AAACAC,334387.0
2022-09-01,0209000C0AAAAAA,759219.0
2022-09-01,0704010U0AAAAAA,579714.0
2022-09-01,1404000H0AAANAN,24969.0
2022-09-01,0204000H0AAAJAJ,652035.0
2022-09-01,0906040G0DGAADI,453843.0
2022-09-01,0302000AABBAAAA,4150.0
2022-09-01,0302000K0BDABAM,3521.0
2022-09-01,0208020AAAAABAB,53449.0
2022-09-01,0403010B0AAAGAG,1387620.0
2022-09-01,0601011A0BBABAB,11372.0
2022-09-01,0205051R0AAADAD,762402.0
2022-09-01,0407010H0AAAMAM,5340752.0
2022-09-01,0601023AKAAACAC,71648.0
2022-09-01,0601023ANAAAAAA,64634.0
2022-09-01,0212000B0AAABAB,2091570.0
2022-09-01,0301020Q0BBACAC,2224.0
2022-09-01,0601022B0AAABAB,2045848.0
2022-09-01,0304030C0BEABA3,768.0
2022-09-01,0403030Q0AAABAB,632356.0
2022-09-01,0106040M0BCACAA,325576.0
2022-09-01,0301020Q0BCAAAD,94770.0
2022-09-01,0501130R0AAAGAG,85043.0
2022-09-01,0212000B0AAADAD,482929.0
2022-09-01,0109040N0BDABAQ,289796.0
2022-09-01,0302000Z0BBAAAA,2372.0
2022-09-01,0103050P0AAAAAA,3225550.0
2022-09-01,0103050L0AAABAB,556822.0
2022-09-01,0601023ANAAABAB,68743.0
2022-09-01,0103050L0AAAAAA,822414.0
2022-09-01,0103010H0AAAAAA,82448.0
2022-09-01,0601012V0BBAEAD,6359.0
2022-09-01,0601023AEAAAAAA,88988.0
2022-09-01,0205051R0AAABAB,572522.0
2022-09-01,0208020Y0AAABAB,96540.0
2022-09-01,0407010H0AABGBG,1552140.0
2022-09-01,0803042W0BBAAAA,645.0
2022-09-01,0302000K0BHAAAM,2008.0
2022-09-01,0208020Z0AAABAB,659524.0
2022-09-01,0301011R0BIAFAP,17694.0
2022-09-01,0206020A0AAABAB,762349.0
2022-09-01,0602010V0AABXBX,782255.0
2022-09-01,0601011A0BBADAC,9173.0
2022-09-01,0601023AWBBACAC,1137.0
2022-09-01,0601023AQBBABAB,3411.0
2022-09-01,0212000B0AAACAC,827647.0
2022-09-01,0403030D0AAAAAA,623885.0
2022-09-01,0403030Q0AAAAAA,733958.0
2022-09-01,0301040Y0BBAAAA,56770.0
2022-09-01,0602010V0AABZBZ,931856.0
2022-09-01,0704020AEAAABAB,83705.0
2022-09-01,0302000C0BQAABX,10693.0
2022-09-01,0602010V0AABWBW,770368.0
2022-09-01,0209000A0AAABAB,1157782.0
2022-09-01,0601012S0BGAFAI,10626.0
2022-09-01,0302000C0BQABBZ,2478.0
2022-09-01,0401010ADAACZCZ,55840.0
2022-09-01,0205052AEAAACAC,16977.0
2022-09-01,0206020A0AAAAAA,1345509.0
2022-09-01,0601023X0AAAAAA,63724.0
2022-09-01,0302000C0BUAABX,1680.0
2022-09-01,0302000AABBACAC,552.0
2022-09-01,1404000H0AAAFAF,6979.0
2022-10-01,0901020G0AAAGAG,744464.0
2022-10-01,0601023AGAAABAB,145178.0
2022-10-01,0407010F0AAAHAH,1279674.0
2022-10-01,0302000C0BRAABY,3918.0
2022-10-01,0913011V0BCAAAC,2426125.0
2022-10-01,0105010E0AAABAB,151777.0
2022-10-01,0604011L0BHABAX,34921.0
2022-10-01,0208020AAAAACAC,102245.0
2022-10-01,0208020Z0AAAAAA,241158.0
2022-10-01,21480000101,7296.0
2022-10-01,0208020Y0AAACAC,332016.0
2022-10-01,0209000C0AAAAAA,755152.0
2022-10-01,0704010U0AAAAAA,576511.0
2022-10-01,1404000H0AAANAN,95361.0
2022-10-01,0204000H0AAAJAJ,660818.0
2022-10-01,0906040G0DGAADI,450413.0
2022-10-01,0302000AABBAAAA,4128.0
2022-10-01,0302000K0BDABAM,3523.0
2022-10-01,0208020AAAAABAB,59346.0
2022-10-01,0403010B0AAAGAG,1402204.0
2022-10-01,0601011A0BBABAB,12432.0
2022-10-01,0205051R0AAADAD,756285.0
2022-10-01,0407010H0AAAMAM,5354507.0
2022-10-01,0601023AKAAACAC,68239.0
2022-10-01,0601023ANAAAAAA,68695.0
2022-10-01,0212000B0AAABAB,2099890.0
2022-10-01,0301020Q0BBACAC,2640.0
2022-10-01,0601022B0AAABAB,2040184.0
2022-10-01,0304030C0BEABA3,921.0
2022-10-01,0403030Q0AAABAB,633869.0
2022-10-01,0106040M0BCACAA,318813.0
2022-10-01,0301020Q0BCAAAD,93240.0
2022-10-01,0501130R0AAAGAG,86021.0
2022-10-01,0212000B0AAADAD,483361.0
2022-10-01,0109040N0BDABAQ,282379.0
2022-10-01,0302000Z0BBAAAA,2411.0
2022-10-01,0103050P0AAAAAA,3187201.0
2022-10-01,0103050L0AAABAB,564597.0
2022-10-01,0601023ANAAABAB,66791.0
2022-10-01,0103050L0AAAAAA,815527.0
2022-10-01,0103010H0AAAAAA,84328.0
2022-10-01,0601012V0BBAEAD,6452.0
2022-10-01,0601023AEAAAAAA,91598.0
2022-10-01,0205051R0AAABAB,571317.0
2022-10-01,0208020Y0AAABAB,92886.0
2022-10-01,0407010H0AABGBG,1686402.0
2022-10-01,0803042W0BBAAAA,640.0
2022-10-01,0302000K0BHAAAM,2066.0
2022-10-01,0208020Z0AAABAB,655277.0
2022-10-01,0301011R0BIAFAP,17404.0
2022-10-01,0206020A0AAABAB,759561.0
2022-10-01,0602010V0AABXBX,770242.0
2022-10-01,0601011A0BBADAC,9042.0
2022-10-01,0601023AWBBACAC,1222.0
2022-10-01,0601023AQBBABAB,3280.0
2022-10-01,0212000B0AAACAC,827813.0
2022-10-01,0403030D0AAAAAA,625745.0
2022-10-01,0403030Q0AAAAAA,725981.0
2022-10-01,0301040Y0BBAAAA,59350.0
2022-10-01,0602010V0AABZBZ,932503.0
2022-10-01,0704020AEAAABAB,84395.0
2022-10-01,0302000C0BQAABX,10151.0
2022-10-01,0602010V0AABWBW,770933.0
2022-10-01,0209000A0AAABAB,1138538.0
2022-10-01,0601012S0BGAFAI,11459.0
2022-10-01,0302000C0BQABBZ,2428.0
2022-10-01,0401010ADAACZCZ,53540.0
2022-10-01,0205052AEAAACAC,17348.0
2022-10-01,0206020A0AAAAAA,1331922.0
2022-10-01,0601023X0AAAAAA,61706.0
2022-10-01,0302000C0BUAABX,2520.0
2022-10-01,0302000AABBACAC,567.0
2022-10-01,1404000H0AAAFAF,42424.0
2022-11-01,0901020G0AAAGAG,777911.0
2022-11-01,0601023AGAAABAB,161153.0
2022-11-01,0407010F0AAAHAH,1322262.0
2022-11-01,0302000C0BRAABY,4340.0
2022-11-01,0913011V0BCAAAC,2504750.0
2022-11-01,0105010E0AAABAB,146616.0
2022-11-01,0604011L0BHABAX,38835.0
2022-11-01,0208020AAAAACAC,117690.0
2022-11-01,0208020Z0AAAAAA,246274.0
2022-11-01,21480000101,7655.0
2022-11-01,0208020Y0AAACAC,335395.0
2022-11-01,0209000C0AAAAAA,769724.0
2022-11-01,0704010U0AAAAAA,605254.0
2022-11-01,1404000H0AAANAN,29533.0
2022-11-01,0204000H0AAAJAJ,673028.0
2022-11-01,0906040G0DGAADI,467336.0
2022-11-01,0302000AABBAAAA,4270.0
2022-11-01,0302000K0BDABAM,3627.0
2022-11-01,0208020AAAAABAB,68138.0
2022-11-01,0403010B0AAAGAG,1449922.0
2022-11-01,0601011A0BBABAB,11248.0
2022-11-01,0205051R0AAADAD,785682.0
2022-11-01,0407010H0AAAMAM,5555597.0
2022-11-01,0601023AKAAACAC,71926.0
2022-11-01,0601023ANAAAAAA,68482.0
2022-11-01,0212000B0AAABAB,2207169.0
2022-11-01,0301020Q0BBACAC,2623.0
2022-11-01,0601022B0AAABAB,2103455.0
2022-11-01,0304030C0BEABA3,738.0
2022-11-01,0403030Q0AAABAB,655764.0
2022-11-01,0106040M0BCACAA,334613.0
2022-11-01,0301020Q0BCAAAD,95100.0
2022-11-01,0501130R0AAAGAG,88509.0
2022-11-01,0212000B0AAADAD,502915.0
2022-11-01,0109040N0BDABAQ,287743.0
2022-11-01,0302000Z0BBAAAA,2567.0
2022-11-01,0103050P0AAAAAA,3289662.0
2022-11-01,0103050L0AAABAB,573753.0
2022-11-01,0601023ANAAABAB,70505.0
2022-11-01,0103050L0AAAAAA,846976.0
2022-11-01,0103010H0AAAAAA,90032.0
2022-11-01,0601012V0BBAEAD,6370.0
2022-11-01,0601023AEAAAAAA,90797.0
2022-11-01,0205051R0AAABAB,594023.0
2022-11-01,0208020Y0AAABAB,95033.0
2022-11-01,0407010H0AABGBG,1723090.0
2022-11-01,0803042W0BBAAAA,576.0
2022-11-01,0302000K0BHAAAM,2065.0
2022-11-01,0208020Z0AAABAB,667724.0
2022-11-01,0301011R0BIAFAP,20480.0
2022-11-01,0206020A0AAABAB,798322.0
2022-11-01,0602010V0AABXBX,790473.0
2022-11-01,0601011A0BBADAC,8913.0
2022-11-01,0601023AWBBACAC,1417.0
2022-11-01,0601023AQBBABAB,3213.0
2022-11-01,0212000B0AAACAC,852624.0
2022-11-01,0403030D0AAAAAA,638334.0
2022-11-01,0403030Q0AAAAAA,761379.0
2022-11-01,0301040Y0BBAAAA,53890.0
2022-11-01,0602010V0AABZBZ,934261.0
2022-11-01,0704020AEAAABAB,85608.0
2022-11-01,0302000C0BQAABX,8805.0
2022-11-01,0602010V0AABWBW,784530.0
2022-11-01,0209000A0AAABAB,1172212.0
2022-11-01,0601012S0BGAFAI,11282.0
2022-11-01,0302000C0BQABBZ,2515.0
2022-11-01,0401010ADAACZCZ,59280.0
2022-11-01,0205052AEAAACAC,18458.0
2022-11-01,0206020A0AAAAAA,1378622.0
2022-11-01,0601023X0AAAAAA,61602.0
2022-11-01,0302000C0BUAABX,4000.0
2022-11-01,0302000AABBACAC,742.0
2022-11-01,1404000H0AAAFAF,27631.0
2022-12-01,0901020G0AAAGAG,737475.0
2022-12-01,0601023AGAAABAB,169065.0
2022-12-01,0407010F0AAAHAH,1295510.0
2022-12-01,0302000C0BRAABY,4674.0
2022-12-01,0913011V0BCAAAC,2548875.0
2022-12-01,0105010E0AAABAB,149560.0
2022-12-01,0604011L0BHABAX,36943.0
2022-12-01,0208020AAAAACAC,139452.0
2022-12-01,0208020Z0AAAAAA,238804.0
2022-12-01,21480000101,7940.0
2022-12-01,0208020Y0AAACAC,320401.0
2022-12-01,0209000C0AAAAAA,783950.0
2022-12-01,0704010U0AAAAAA,599457.0
2022-12-01,1404000H0AAANAN,15246.0
2022-12-01,0204000H0AAAJAJ,672800.0
2022-12-01,0906040G0DGAADI,464980.0
2022-12-01,0302000AABBAAAA,4378.0
2022-12-01,0302000K0BDABAM,3935.0
2022-12-01,0208020AAAAABAB,77679.0
2022-12-01,0403010B0AAAGAG,1441114.0
2022-12-01,0601011A0BBABAB,12296.0
2022-12-01,0205051R0AAADAD,778375.0
2022-12-01,0407010H0AAAMAM,5549233.0
2022-12-01,0601023AKAAACAC,68540.0
2022-12-01,0601023ANAAAAAA,71411.0
2022-12-01,0212000B0AAABAB,2246570.0
2022-12-01,0301020Q0BBACAC,2561.0
2022-12-01,0601022B0AAABAB,2083893.0
2022-12-01,0304030C0BEABA3,624.0
2022-12-01,0403030Q0AAABAB,647926.0
2022-12-01,0106040M0BCACAA,327173.0
2022-12-01,0301020Q0BCAAAD,95040.0
2022-12-01,0501130R0AAAGAG,83070.0
2022-12-01,0212000B0AAADAD,511010.0
2022-12-01,0109040N0BDABAQ,290597.0
2022-12-01,0302000Z0BBAAAA,2590.0
2022-12-01,0103050P0AAAAAA,3284281.0
2022-12-01,0103050L0AAABAB,603381.0
2022-12-01,0601023ANAAABAB,72406.0
2022-12-01,0103050L0AAAAAA,856057.0
2022-12-01,0103010H0AAAAAA,94857.0
2022-12-01,0601012V0BBAEAD,6890.0
2022-12-01,0601023AEAAAAAA,92804.0
2022-12-01,0205051R0AAABAB,597686.0
2022-12-01,0208020Y0AAABAB,87809.0
2022-12-01,0407010H0AABGBG,1742995.0
2022-12-01,0803042W0BBAAAA,647.0
2022-12-01,0302000K0BHAAAM,2115.0
2022-12-01,0208020Z0AAABAB,669965.0
2022-12-01,0301011R0BIAFAP,23308.0
2022-12-01,0206020A0AAABAB,792862.0
2022-12-01,0602010V0AABXBX,787150.0
2022-12-01,0601011A0BBADAC,9803.0
2022-12-01,0601023AWBBACAC,1198.0
2022-12-01,0601023AQBBABAB,3317.0
2022-12-01,0212000B0AAACAC,863483.0
2022-12-01,0403030D0AAAAAA,641529.0
2022-12-01,0403030Q0AAAAAA,742952.0
2022-12-01,0301040Y0BBAAAA,59410.0
2022-12-01,0602010V0AABZBZ,951819.0
2022-12-01,0704020AEAAABAB,90746.0
2022-12-01,0302000C0BQAABX,8705.0
2022-12-01,0602010V0AABWBW,782833.0
2022-12-01,0209000A0AAABAB,1167267.0
2022-12-01,0601012S0BGAFAI,11958.0
2022-12-01,0302000C0BQABBZ,2680.0
2022-12-01,0401010ADAACZCZ,51055.0
2022-12-01,0205052AEAAACAC,20089.0
2022-12-01,0206020A0AAAAAA,1392193.0
2022-12-01,0601023X0AAAAAA,60752.0
2022-12-01,0302000C0BUAABX,4706.0
2022-12-01,0302000AABBACAC,743.0
2022-12-01,1404000H0AAAFAF,14817.0
2023-01-01,0901020G0AAAGAG,744966.0
2023-01-01,0601023AGAAABAB,185651.0
2023-01-01,0407010F0AAAHAH,1295451.0
2023-01-01,0302000C0BRAABY,4620.0
2023-01-01,0913011V0BCAAAC,2828625.0
2023-01-01,0105010E0AAABAB,147326.0
2023-01-01,0604011L0BHABAX,36546.0
2023-01-01,0208020AAAAACAC,150745.0
2023-01-01,0208020Z0AAAAAA,230240.0
2023-01-01,21480000101,8866.0
2023-01-01,0208020Y0AAACAC,310388.0
2023-01-01,0209000C0AAAAAA,767833.0
2023-01-01,0704010U0AAAAAA,594912.0
2023-01-01,1404000H0AAANAN,8313.0
2023-01-01,0204000H0AAAJAJ,668157.0
2023-01-01,0906040G0DGAADI,460450.0
2023-01-01,0302000AABBAAAA,4281.0
2023-01-01,0302000K0BDABAM,3635.0
2023-01-01,0208020AAAAABAB,83640.0
2023-01-01,0403010B0AAAGAG,1436664.0
2023-01-01,0601011A0BBABAB,11468.0
2023-01-01,0205051R0AAADAD,767495.0
2023-01-01,0407010H0AAAMAM,5462329.0
2023-01-01,0601023AKAAACAC,66268.0
2023-01-01,0601023ANAAAAAA,69972.0
2023-01-01,0212000B0AAABAB,2259006.0
2023-01-01,0301020Q0BBACAC,2505.0
2023-01-01,0601022B0AAABAB,2085630.0
2023-01-01,0304030C0BEABA3,925.0
2023-01-01,0403030Q0AAABAB,654736.0
2023-01-01,0106040M0BCACAA,329174.0
2023-01-01,0301020Q0BCAAAD,89850.0
2023-01-01,0501130R0AAAGAG,82496.0
2023-01-01,0212000B0AAADAD,514719.0
2023-01-01,0109040N0BDABAQ,281274.0
2023-01-01,0302000Z0BBAAAA,2578.0
2023-01-01,0103050P0AAAAAA,3314303.0
2023-01-01,0103050L0AAABAB,598467.0
2023-01-01,0601023ANAAABAB,73011.0
2023-01-01,0103050L0AAAAAA,845306.0
2023-01-01,0103010H0AAAAAA,95069.0
2023-01-01,0601012V0BBAEAD,6449.0
2023-01-01,0601023AEAAAAAA,91210.0
2023-01-01,0205051R0AAABAB,594374.0
2023-01-01,0208020Y0AAABAB,86736.0
2023-01-01,0407010H0AABGBG,1595630.0
2023-01-01,0803042W0BBAAAA,599.0
2023-01-01,0302000K0BHAAAM,2137.0
2023-01-01,0208020Z0AAABAB,638177.0
2023-01-01,0301011R0BIAFAP,22775.0
2023-01-01,0206020A0AAABAB,799509.0
2023-01-01,0602010V0AABXBX,779335.0
2023-01-01,0601011A0BBADAC,9652.0
2023-01-01,0601023AWBBACAC,1468.0
2023-01-01,0601023AQBBABAB,3139.0
2023-01-01,0212000B0AAACAC,851214.0
2023-01-01,0403030D0AAAAAA,625117.0
2023-01-01,0403030Q0AAAAAA,751226.0
2023-01-01,0301040Y0BBAAAA,56500.0
2023-01-01,0602010V0AABZBZ,931837.0
2023-01-01,0704020AEAAABAB,87641.0
2023-01-01,0302000C0BQAABX,7618.0
2023-01-01,0602010V0AABWBW,768099.0
2023-01-01,0209000A0AAABAB,1147443.0
2023-01-01,0601012S0BGAFAI,11995.0
2023-01-01,0302000C0BQABBZ,2569.0
2023-01-01,0401010ADAACZCZ,58770.0
2023-01-01,0205052AEAAACAC,21844.0
2023-01-01,0206020A0AAAAAA,1372803.0
2023-01-01,0601023X0AAAAAA,59442.0
2023-01-01,0302000C0BUAABX,5136.0
2023-01-01,0302000AABBACAC,753.0
2023-01-01,1404000H0AAAFAF,3361.0
2023-02-01,0901020G0AAAGAG,722707.0
2023-02-01,0601023AGAAABAB,177563.0
2023-02-01,0407010F0AAAHAH,1216257.0
2023-02-01,0302000C0BRAABY,4631.0
2023-02-01,0913011V0BCAAAC,2846750.0
2023-02-01,0105010E0AAABAB,136927.0
2023-02-01,0604011L0BHABAX,37706.0
2023-02-01,0208020AAAAACAC,155462.0
2023-02-01,0208020Z0AAAAAA,209972.0
2023-02-01,21480000101,8089.0
2023-02-01,0208020Y0AAACAC,279856.0
2023-02-01,0209000C0AAAAAA,708717.0
2023-02-01,0704010U0AAAAAA,554915.0
2023-02-01,1404000H0AAANAN,3205.0
2023-02-01,0204000H0AAAJAJ,621547.0
2023-02-01,0906040G0DGAADI,437451.0
2023-02-01,0302000AABBAAAA,4072.0
2023-02-01,0302000K0BDABAM,3428.0
2023-02-01,0208020AAAAABAB,89365.0
2023-02-01,0403010B0AAAGAG,1331303.0
2023-02-01,0601011A0BBABAB,11162.0
2023-02-01,0205051R0AAADAD,719322.0
2023-02-01,0407010H0AAAMAM,5094817.0
2023-02-01,0601023AKAAACAC,64743.0
2023-02-01,0601023ANAAAAAA,66752.0
2023-02-01,0212000B0AAABAB,2137056.0
2023-02-01,0301020Q0BBACAC,2228.0
2023-02-01,0601022B0AAABAB,1931873.0
2023-02-01,0304030C0BEABA3,983.0
2023-02-01,0403030Q0AAABAB,604664.0
2023-02-01,0106040M0BCACAA,305910.0
2023-02-01,0301020Q0BCAAAD,84150.0
2023-02-01,0501130R0AAAGAG,71891.0
2023-02-01,0212000B0AAADAD,474208.0
2023-02-01,0109040N0BDABAQ,267317.0
2023-02-01,0302000Z0BBAAAA,2416.0
2023-02-01,0103050P0AAAAAA,3046453.0
2023-02-01,0103050L0AAABAB,557329.0
2023-02-01,0601023ANAAABAB,68770.0
2023-02-01,0103050L0AAAAAA,786697.0
2023-02-01,0103010H0AAAAAA,93728.0
2023-02-01,0601012V0BBAEAD,5938.0
2023-02-01,0601023AEAAAAAA,87316.0
2023-02-01,0205051R0AAABAB,551422.0
2023-02-01,0208020Y0AAABAB,79416.0
2023-02-01,0407010H0AABGBG,1639720.0
2023-02-01,0803042W0BBAAAA,633.0
2023-02-01,0302000K0BHAAAM,1882.0
2023-02-01,0208020Z0AAABAB,589708.0
2023-02-01,0301011R0BIAFAP,20715.0
2023-02-01,0206020A0AAABAB,752741.0
2023-02-01,0602010V0AABXBX,710692.0
2023-02-01,0601011A0BBADAC,8114.0
2023-02-01,0601023AWBBACAC,1357.0
2023-02-01,0601023AQBBABAB,2913.0
2023-02-01,0212000B0AAACAC,797930.0
2023-02-01,0403030D0AAAAAA,596644.0
2023-02-01,0403030Q0AAAAAA,706607.0
2023-02-01,0301040Y0BBAAAA,54280.0
2023-02-01,0602010V0AABZBZ,870376.0
2023-02-01,0704020AEAAABAB,83514.0
2023-02-01,0302000C0BQAABX,6555.0
2023-02-01,0602010V0AABWBW,712973.0
2023-02-01,0209000A0AAABAB,1067964.0
2023-02-01,0601012S0BGAFAI,11776.0
2023-02-01,0302000C0BQABBZ,2357.0
2023-02-01,0401010ADAACZCZ,49055.0
2023-02-01,0205052AEAAACAC,19746.0
2023-02-01,0206020A0AAAAAA,1292250.0
2023-02-01,0601023X0AAAAAA,56451.0
2023-02-01,0302000C0BUAABX,5180.0
2023-02-01,0302000AABBACAC,748.0
2023-02-01,1404000H0AAAFAF,1837.0
2023-03-01,0901020G0AAAGAG,793657.0
2023-03-01,0601023AGAAABAB,218231.0
2023-03-01,0407010F0AAAHAH,1379230.0
2023-03-01,0302000C0BRAABY,5577.0
2023-03-01,0913011V0BCAAAC,3638625.0
2023-03-01,0105010E0AAABAB,154970.0
2023-03-01,0604011L0BHABAX,41424.0
2023-03-01,0208020AAAAACAC,205709.0
2023-03-01,0208020Z0AAAAAA,235825.0
2023-03-01,21480000101,9605.0
2023-03-01,0208020Y0AAACAC,311700.0
2023-03-01,0209000C0AAAAAA,824357.0
2023-03-01,0704010U0AAAAAA,635598.0
2023-03-01,1404000H0AAANAN,3271.0
2023-03-01,0204000H0AAAJAJ,725047.0
2023-03-01,0906040G0DGAADI,498636.0
2023-03-01,0302000AABBAAAA,4613.0
2023-03-01,0302000K0BDABAM,3790.0
2023-03-01,0208020AAAAABAB,118709.0
2023-03-01,0403010B0AAAGAG,1547509.0
2023-03-01,0601011A0BBABAB,12544.0
2023-03-01,0205051R0AAADAD,832246.0
2023-03-01,0407010H0AAAMAM,5784823.0
2023-03-01,0601023AKAAACAC,71721.0
2023-03-01,0601023ANAAAAAA,79610.0
2023-03-01,0212000B0AAABAB,2509365.0
2023-03-01,0301020Q0BBACAC,2509.0
2023-03-01,0601022B0AAABAB,2224382.0
2023-03-01,0304030C0BEABA3,1201.0
2023-03-01,0403030Q0AAABAB,698312.0
2023-03-01,0106040M0BCACAA,350502.0
2023-03-01,0301020Q0BCAAAD,92430.0
2023-03-01,0501130R0AAAGAG,81825.0
2023-03-01,0212000B0AAADAD,558477.0
2023-03-01,0109040N0BDABAQ,317999.0
2023-03-01,0302000Z0BBAAAA,2839.0
2023-03-01,0103050P0AAAAAA,3500763.0
2023-03-01,0103050L0AAABAB,639499.0
2023-03-01,0601023ANAAABAB,80078.0
2023-03-01,0103050L0AAAAAA,908668.0
2023-03-01,0103010H0AAAAAA,107700.0
2023-03-01,0601012V0BBAEAD,6946.0
2023-03-01,0601023AEAAAAAA,98461.0
2023-03-01,0205051R0AAABAB,648620.0
2023-03-01,0208020Y0AAABAB,88283.0
2023-03-01,0407010H0AABGBG,1780160.0
2023-03-01,0803042W0BBAAAA,629.0
2023-03-01,0302000K0BHAAAM,2253.0
2023-03-01,0208020Z0AAABAB,664222.0
2023-03-01,0301011R0BIAFAP,24700.0
2023-03-01,0206020A0AAABAB,869488.0
2023-03-01,0602010V0AABXBX,831656.0
2023-03-01,0601011A0BBADAC,9940.0
2023-03-01,0601023AWBBACAC,1555.0
2023-03-01,0601023AQBBABAB,3181.0
2023-03-01,0212000B0AAACAC,925729.0
2023-03-01,0403030D0AAAAAA,674885.0
2023-03-01,0403030Q0AAAAAA,812361.0
2023-03-01,0301040Y0BBAAAA,59020.0
2023-03-01,0602010V0AABZBZ,1007926.0
2023-03-01,0704020AEAAABAB,95368.0
2023-03-01,0302000C0BQAABX,7076.0
2023-03-01,0602010V0AABWBW,825694.0
2023-03-01,0209000A0AAABAB,1228818.0
2023-03-01,0601012S0BGAFAI,14151.0
2023-03-01,0302000C0BQABBZ,2629.0
2023-03-01,0401010ADAACZCZ,64905.0
2023-03-01,0205052AEAAACAC,23920.0
2023-03-01,0206020A0AAAAAA,1503848.0
2023-03-01,0601023X0AAAAAA,64453.0
2023-03-01,0302000C0BUAABX,5836.0
2023-03-01,0302000AABBACAC,1004.0
